time,L_FA_w,L_FA_x,L_FA_y,L_FA_z,R_FA_w,R_FA_x,R_FA_y,R_FA_z,CHEST_w,CHEST_x,CHEST_y,CHEST_z,event
328.210670,-0.035042,0.006992,0.999295,0.011539,
328.217894,-0.036330,0.007166,0.999240,0.012150,
328.229087,-0.036330,0.007166,0.999240,0.012150,
328.242687,-0.036835,0.007245,0.999218,0.012411,
328.249789,-0.036835,0.007245,0.999218,0.012411,
328.257731,-0.037582,0.007332,0.999185,0.012755,
328.264859,-0.038278,0.007423,0.999154,0.013084,
328.280411,-0.038278,0.007423,0.999154,0.013084,
328.288736,-0.040063,0.007636,0.999071,0.013899,
328.296294,-0.040063,0.007636,0.999071,0.013899,
328.303370,-0.040063,0.007636,0.999071,0.013899,
328.321164,-0.041569,0.007784,0.999000,0.014532,
328.332674,-0.042165,0.007892,0.998970,0.014799,
328.343494,-0.043497,0.008065,0.998902,0.015433,
328.366246,-0.043497,0.008065,0.998902,0.015433,
328.373638,-0.045157,0.008254,0.998814,0.016220,
328.380662,-0.045157,0.008254,0.998814,0.016220,
328.387691,-0.046956,0.008449,0.998715,0.017072,
328.394761,-0.046956,0.008449,0.998715,0.017072,
328.401992,-0.046956,0.008449,0.998715,0.017072,
328.416479,-0.046956,0.008449,0.998715,0.017072,
328.432772,-0.049433,0.008698,0.998574,0.018177,
328.444618,-0.049433,0.008698,0.998574,0.018177,
328.475841,-0.050005,0.008766,0.998540,0.018428,
328.485190,-0.053246,0.009075,0.998340,0.020001,
328.492125,-0.053919,0.009151,0.998297,0.020314,
328.499206,-0.053919,0.009151,0.998297,0.020314,
328.506258,-0.055451,0.009290,0.998197,0.020996,
328.516336,-0.055451,0.009290,0.998197,0.020996,
328.528184,-0.055451,0.009290,0.998197,0.020996,
328.552066,-0.056123,0.009361,0.998152,0.021311,
328.559155,-0.056123,0.009361,0.998152,0.021311,
328.566269,-0.056123,0.009361,0.998152,0.021311,
328.573299,-0.056123,0.009361,0.998152,0.021311,
328.580344,-0.056123,0.009361,0.998152,0.021311,
328.596778,-0.056123,0.009361,0.998152,0.021311,
328.603871,-0.061996,0.009880,0.997737,0.024092,
328.610939,-0.061996,0.009880,0.997737,0.024092,
328.617939,-0.061996,0.009880,0.997737,0.024092,
328.635290,-0.062721,0.009954,0.997683,0.024408,
